Threads: 2, Nx: 250, Ny: 100, Particles: 14000000
Iter	Interp		Mover		Total
Iter	Interp		Mover		Total
1	0.044000	0.077000	0.121000
2	0.045000	0.069000	0.114000
3	0.048000	0.075000	0.123000
4	0.049000	0.074000	0.123000
5	0.044000	0.072000	0.116000
6	0.048000	0.069000	0.117000
7	0.048000	0.070000	0.118000
8	0.051000	0.077000	0.128000
9	0.052000	0.065000	0.117000
10	0.046000	0.074000	0.120000
Wrote mesh to Mesh.out (GRID: 501 x 201)
Threads: 2, Nx: 1000, Ny: 400, Particles: 14000000
Iter	Interp		Mover		Total
1	0.142000	0.123000	0.265000
2	0.148000	0.117000	0.265000
3	0.163000	0.113000	0.276000
4	0.205000	0.110000	0.315000
5	0.199000	0.120000	0.319000
6	0.225000	0.118000	0.343000
7	0.238000	0.120000	0.358000
8	0.180000	0.117000	0.297000
9	0.202000	0.124000	0.326000
10	0.247000	0.110000	0.357000
Wrote mesh to Mesh.out (GRID: 1001 x 401)
Threads: 4, Nx: 1000, Ny: 400, Particles: 14000000
Iter	Interp		Mover		Total
1	0.206000	0.096000	0.302000
2	0.193000	0.094000	0.287000
3	0.206000	0.100000	0.306000
4	0.190000	0.100000	0.290000
5	0.190000	0.109000	0.299000
6	0.211000	0.096000	0.307000
7	0.209000	0.086000	0.295000
8	0.195000	0.094000	0.289000
9	0.221000	0.093000	0.314000
10	0.248000	0.093000	0.341000
Wrote mesh to Mesh.out (GRID: 1001 x 401)
Threads: 8, Nx: 1000, Ny: 400, Particles: 14000000
Iter	Interp		Mover		Total
1	0.239000	0.091000	0.330000
2	0.231000	0.079000	0.310000
3	0.205000	0.085000	0.290000
4	0.269000	0.086000	0.355000
5	0.230000	0.086000	0.316000
6	0.232000	0.088000	0.320000
7	0.243000	0.076000	0.319000
8	0.279000	0.080000	0.359000
9	0.281000	0.080000	0.361000
10	0.290000	0.084000	0.374000
Wrote mesh to Mesh.out (GRID: 1001 x 401)
Threads: 16, Nx: 1000, Ny: 400, Particles: 14000000
Iter	Interp		Mover		Total
1	0.283000	0.083000	0.366000
2	0.309000	0.089000	0.398000
3	0.203000	0.091000	0.294000
4	0.226000	0.093000	0.319000
5	0.254000	0.086000	0.340000
6	0.231000	0.099000	0.330000
7	0.238000	0.088000	0.326000
8	0.215000	0.096000	0.311000
9	0.211000	0.088000	0.299000
10	0.210000	0.091000	0.301000
Wrote mesh to Mesh.out (GRID: 1001 x 401)
